Time,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,secondaryFault,tertiaryFault,correctLabels
1873,0.27281,3755.1,4668.1,9.654,26.883,42.516,2704.6,75.192,120.42,0.69245,81.174,49.317,2632.3,24.813,48.675,3105.5,22.684,62.547,127.76,341.64,94.222,79.243,31.752,8.9295,26.876,6.9419,18.675,1.0325,32.677,13.753,25.047,1.4114,18.655,1.3864,4.9768,2.4345,0.0301,0.82967,0.060057,52.967,44.637,64.307,56.791,26.795,62.256,21.438,82.595,36.091,43.468,23.584,42.309,17.515,0,0,3
1874,0.31172,3662.7,4639.5,9.5446,27.047,42.469,2704.8,75.766,120.39,0.68148,81.277,49.43,2632.3,23.514,49.296,3105.9,22.856,62.637,124.22,341.48,94.419,79.146,32.295,9.0646,27.419,6.9826,18.575,1.0221,32.402,13.919,25.274,1.2422,18.527,1.3601,5.0641,2.4058,0.0301,0.82967,0.060057,52.967,44.637,63.467,56.513,30.659,64.912,21.626,80.912,36.422,44.905,23.921,42.065,17.104,0,0,3
1875,0.31217,3683.3,4721.3,9.4429,27.024,42.559,2703.5,76.248,120.39,0.68335,81.176,50.77,2631.0,24.203,49.251,3103.9,23.19,62.611,124.16,341.68,94.307,79.087,32.295,9.0646,27.419,6.9826,18.575,1.0221,32.402,13.919,25.274,1.2422,18.527,1.3601,5.0641,2.4058,0.041415,0.83792,0.070237,54.058,44.153,63.113,55.534,30.615,63.014,21.67,80.684,40.367,44.8,23.671,41.729,16.316,0,0,3
1876,0.25912,3698.8,4698.1,9.628,26.509,42.716,2701.7,74.964,120.37,0.69829,81.171,50.573,2629.9,25.431,50.786,3102.3,23.445,62.663,123.4,341.83,94.528,78.893,31.852,8.9415,26.399,6.8223,18.566,1.0278,32.417,13.814,24.895,1.3378,18.495,1.3755,5.0509,2.4138,0.041415,0.83792,0.070237,54.058,44.153,62.414,56.083,25.83,63.486,21.254,83.315,39.786,48.353,23.638,41.241,15.723,0,0,3
1877,0.26105,3660.5,4723.2,9.5223,27.0,43.014,2699.8,75.54,120.39,0.7006,81.085,49.756,2627.5,25.504,48.55,3100.8,23.965,62.642,125.2,341.23,94.547,78.958,31.852,8.9415,26.399,6.8223,18.566,1.0278,32.417,13.814,24.895,1.3378,18.495,1.3755,5.0509,2.4138,0.041415,0.83792,0.070237,54.058,44.153,63.072,55.783,25.641,63.447,21.43,83.034,37.382,43.178,23.379,41.353,14.49,0,0,3
1878,0.30363,3710.0,4681.1,9.5032,27.157,42.216,2700.1,75.274,120.38,0.68708,81.098,50.734,2628.5,25.799,48.24,3101.5,22.585,62.61,121.62,341.4,94.582,79.072,32.18,9.0038,27.126,7.0174,18.606,1.0409,32.629,13.777,24.527,1.0898,18.29,1.3879,5.0321,2.4838,0.041415,0.83792,0.070237,54.058,44.153,63.607,56.342,30.12,65.102,21.545,81.943,40.261,42.46,23.602,41.205,17.767,0,0,3
1879,0.30272,3667.8,4672.1,9.4968,26.893,42.887,2700.9,74.628,120.42,0.68818,81.073,49.102,2628.7,27.464,51.504,3101.9,22.298,62.576,123.42,341.28,94.389,79.066,32.18,9.0038,27.126,7.0174,18.606,1.0409,32.629,13.777,24.527,1.0898,18.29,1.3879,5.0321,2.4838,0.041415,0.83792,0.070237,54.058,44.153,64.333,56.45,30.209,62.99,21.591,81.808,35.456,50.014,23.348,42.118,18.455,0,0,3
1880,0.27734,3634.6,4647.8,9.4794,27.052,42.648,2702.2,75.395,120.36,0.68438,81.324,49.288,2630.6,24.881,49.792,3102.1,23.098,62.614,124.28,341.31,94.598,79.422,32.103,8.9998,27.346,6.8397,19.15,1.0234,32.822,13.678,24.614,1.1811,18.583,1.3951,4.9877,2.4232,0.017552,0.84136,0.070202,54.07,44.511,63.157,56.677,26.829,62.121,21.721,81.24,36.006,46.053,23.38,40.768,16.513,0,0,3
1881,0.27528,3614.4,4673.2,9.5152,27.329,42.647,2702.7,74.92,120.43,0.6821,81.481,49.326,2631.0,23.2,49.557,3102.7,22.657,62.662,122.0,341.26,94.49,79.617,32.103,8.9998,27.346,6.8397,19.15,1.0234,32.822,13.678,24.614,1.1811,18.583,1.3951,4.9877,2.4232,0.017552,0.84136,0.070202,54.07,44.511,63.505,56.372,27.032,64.705,21.77,81.518,36.116,45.509,23.571,42.149,17.533,0,0,3
1882,0.28334,3675.0,4605.7,9.5254,26.946,42.546,2702.3,75.55,120.39,0.67052,81.427,49.392,2629.2,25.952,51.062,3103.1,23.148,62.754,123.82,340.92,94.493,78.791,32.367,8.9105,26.991,6.9577,19.095,0.99758,32.407,13.793,24.487,1.2947,18.619,1.358,5.0049,2.3419,0.017552,0.84136,0.070202,54.07,44.511,63.977,55.827,27.786,63.785,21.523,80.136,36.312,48.993,23.394,40.814,16.41,0,0,3
1883,0.28369,3686.5,4595.5,9.4614,27.098,42.411,2697.8,75.794,120.42,0.66979,81.074,49.015,2625.6,22.875,49.696,3100.2,23.059,62.684,123.74,341.0,94.487,78.54,32.367,8.9105,26.991,6.9577,19.095,0.99758,32.407,13.793,24.487,1.2947,18.619,1.358,5.0049,2.3419,0.017552,0.84136,0.070202,54.07,44.511,63.779,55.95,27.752,61.513,21.121,80.224,35.202,45.831,23.394,42.179,16.66,0,0,3
1884,0.25663,3663.8,4652.7,9.539,26.895,42.295,2693.9,74.314,120.38,0.68378,80.716,50.86,2620.8,25.501,50.516,3093.5,22.388,62.56,123.61,340.85,94.642,78.257,32.104,9.0042,27.055,6.8251,19.416,1.0189,32.568,13.743,24.807,1.2617,18.826,1.3856,5.1113,2.4456,0.017552,0.84136,0.070202,54.07,44.511,63.12,55.341,25.295,62.46,21.491,81.464,40.63,47.729,23.404,40.577,18.313,0,0,3
1885,0.25598,3673.1,4636.8,9.6866,26.848,42.975,2693.9,74.797,120.38,0.68563,80.882,50.144,2621.5,25.07,50.44,3093.8,23.172,62.46,124.63,340.57,94.692,79.018,32.104,9.0042,27.055,6.8251,19.416,1.0189,32.568,13.743,24.807,1.2617,18.826,1.3856,5.1113,2.4456,0.030687,0.861,0.062331,53.63,44.748,62.96,55.532,25.359,60.636,21.403,81.239,38.523,47.552,23.412,40.602,16.418,0,0,3
1886,0.2801,3687.2,4639.7,9.4833,26.627,42.576,2695.2,74.912,120.4,0.67516,81.038,49.158,2623.4,24.369,51.457,3095.0,23.525,62.485,123.61,340.69,94.588,79.086,32.085,9.0885,27.175,6.7846,18.548,0.98244,32.688,13.877,24.767,1.1994,18.286,1.3892,5.0215,2.3074,0.030687,0.861,0.062331,53.63,44.748,63.871,54.627,27.895,65.091,21.387,81.092,35.622,49.905,23.54,41.433,15.585,0,0,3
1887,0.27935,3668.1,4613.0,9.4049,27.117,42.408,2698.2,75.422,120.4,0.6791,81.428,50.747,2627.5,26.078,50.54,3097.3,23.386,62.532,125.89,340.82,94.465,79.563,32.085,9.0885,27.175,6.7846,18.548,0.98244,32.688,13.877,24.767,1.1994,18.286,1.3892,5.0215,2.3074,0.030687,0.861,0.062331,53.63,44.748,64.2,54.947,27.968,63.948,22.011,80.611,40.299,47.785,23.374,42.159,15.86,0,0,3
1888,0.28549,3707.5,4710.1,9.5836,27.173,42.776,2697.8,74.763,120.43,0.69477,81.522,50.495,2625.4,24.622,49.331,3100.4,21.969,62.666,123.85,340.42,94.405,79.33,32.239,9.0524,27.068,6.9157,19.105,1.028,32.549,14.155,24.975,1.3103,18.765,1.3655,5.0328,2.4034,0.030687,0.861,0.062331,53.63,44.748,63.948,55.881,27.915,62.3,21.29,82.276,39.556,44.985,23.585,41.54,19.217,0,0,3
1889,0.2852,3693.5,4675.9,9.6469,26.975,43.207,2696.2,74.954,120.4,0.68939,81.412,48.446,2623.2,25.057,51.738,3099.6,22.796,62.703,123.83,339.94,94.368,79.007,32.239,9.0524,27.068,6.9157,19.105,1.028,32.549,14.155,24.975,1.3103,18.765,1.3655,5.0328,2.4034,0.030687,0.861,0.062331,53.63,44.748,64.191,56.29,27.943,61.638,20.686,82.933,33.527,50.557,23.615,41.335,17.273,0,0,3
1890,0.27026,3677.7,4634.3,9.4538,26.671,42.462,2692.8,75.085,120.4,0.7246,81.104,48.02,2620.2,25.364,49.16,3093.5,22.586,62.698,125.97,340.29,94.524,78.5,32.257,9.0639,26.791,6.8422,18.348,0.98884,32.555,13.701,24.696,1.321,19.105,1.377,5.0659,2.4716,0.020349,0.83126,0.046373,53.334,44.033,63.343,55.414,26.538,64.489,21.211,86.374,32.273,44.589,23.986,41.126,17.823,0,0,3
1891,0.26975,3669.0,4628.9,9.671,26.742,42.237,2690.5,74.988,120.38,0.72243,80.999,50.174,2618.3,24.251,49.439,3091.7,22.545,62.661,127.37,340.69,94.624,78.703,32.257,9.0639,26.791,6.8422,18.348,0.98884,32.555,13.701,24.696,1.321,19.105,1.377,5.0659,2.4716,0.020349,0.83126,0.046373,53.334,44.033,63.491,55.478,26.588,59.612,21.265,86.638,38.613,45.235,24.125,40.805,17.928,0,0,3
1892,0.26861,3708.8,4687.6,9.527,26.467,42.701,2692.3,75.536,120.41,0.67241,81.223,50.61,2620.8,25.555,48.747,3094.8,23.996,62.709,129.04,340.25,94.575,78.886,31.787,8.8372,26.779,6.8368,19.031,1.0476,32.58,13.889,24.252,1.1462,18.479,1.373,5.0549,2.4464,0.020349,0.83126,0.046373,53.334,44.033,63.454,56.64,26.243,65.461,20.963,80.725,39.894,43.634,24.239,41.43,14.468,0,0,3
1893,0.26696,3722.3,4664.8,9.7273,26.819,42.597,2695.8,74.571,120.41,0.67459,81.512,51.712,2624.7,23.466,48.644,3097.5,22.605,62.739,129.58,340.16,94.522,79.58,31.787,8.8372,26.779,6.8368,19.031,1.0476,32.58,13.889,24.252,1.1462,18.479,1.373,5.0549,2.4464,0.020349,0.83126,0.046373,53.334,44.033,63.222,56.913,26.405,62.063,21.189,80.459,43.138,43.395,24.447,41.605,17.705,0,0,3
1894,0.31577,3690.9,4649.1,9.6179,27.106,42.678,2696.3,74.767,120.41,0.69687,81.589,49.929,2623.8,24.672,50.687,3099.6,23.323,62.878,127.64,339.59,94.299,78.801,32.099,8.8973,26.993,6.8899,18.994,0.96079,32.484,14.007,24.693,1.1102,18.997,1.3897,5.0079,2.4325,0.020349,0.83126,0.046373,53.334,44.033,63.85,55.441,30.886,62.378,20.78,82.73,37.891,48.124,24.871,41.464,16.034,0,0,3
1895,0.31247,3704.3,4629.1,9.5686,27.001,42.624,2694.3,76.172,120.41,0.69557,81.347,50.217,2621.0,25.937,52.341,3097.7,23.966,62.933,126.61,339.5,94.535,79.043,32.099,8.8973,26.993,6.8899,18.994,0.96079,32.484,14.007,24.693,1.1102,18.997,1.3897,5.0079,2.4325,0.018501,0.8346,0.067373,54.783,43.598,63.62,55.681,31.21,61.983,20.853,82.888,38.74,51.953,24.474,41.281,14.502,0,0,3
1896,0.28641,3685.9,4644.5,9.4911,26.938,42.883,2692.5,75.766,120.42,0.70667,81.344,49.709,2619.9,25.155,49.14,3096.1,22.698,62.896,129.35,339.46,94.38,78.967,31.946,8.9873,26.549,6.9392,18.736,1.0188,32.639,13.884,24.369,1.3071,19.001,1.4366,5.0721,2.4488,0.018501,0.8346,0.067373,54.783,43.598,63.487,55.547,28.325,63.303,20.964,84.892,37.243,44.544,24.161,41.88,17.514,0,0,3
1897,0.28841,3689.2,4644.3,9.6655,27.118,42.801,2692.3,74.911,120.39,0.7077,81.33,49.225,2619.8,26.302,48.765,3094.3,23.473,62.886,128.81,340.17,94.585,78.875,31.946,8.9873,26.549,6.9392,18.736,1.0188,32.639,13.884,24.369,1.3071,19.001,1.4366,5.0721,2.4488,0.018501,0.8346,0.067373,54.783,43.598,63.431,55.55,28.128,60.342,21.043,84.766,35.82,43.677,24.14,41.116,15.684,0,0,3
1898,0.30478,3675.6,4675.8,9.5954,27.107,42.633,2691.8,75.048,120.42,0.69975,81.309,51.033,2619.6,24.705,50.335,3093.7,23.23,62.833,128.29,339.69,94.54,78.961,32.08,9.1094,26.693,7.0462,18.676,1.0028,32.091,13.911,24.943,1.2826,18.807,1.4205,4.9983,2.3458,0.018501,0.8346,0.067373,54.783,43.598,63.202,55.79,29.784,63.422,21.187,82.632,41.14,47.308,24.119,42.065,16.258,0,0,3
1899,0.30582,3673.9,4647.9,9.5144,27.046,43.016,2692.7,75.177,120.37,0.69616,81.308,48.2,2620.2,24.296,49.764,3094.7,22.766,62.838,126.83,340.07,94.557,78.928,32.08,9.1094,26.693,7.0462,18.676,1.0028,32.091,13.911,24.943,1.2826,18.807,1.4205,4.9983,2.3458,0.018501,0.8346,0.067373,54.783,43.598,63.232,56.124,29.682,62.53,20.956,83.069,32.804,45.987,24.182,40.341,17.366,0,0,3
1900,0.29414,3664.7,4672.3,9.5413,26.919,42.4,2693.6,75.06,120.4,0.69938,81.337,49.703,2620.7,24.002,50.505,3094.6,23.65,62.813,127.64,340.25,94.58,78.957,31.82,9.0017,27.039,6.9234,18.563,0.9667,32.626,13.92,24.849,1.2605,18.614,1.415,5.1126,2.4114,0.018016,0.87009,0.051994,54.527,43.339,62.346,55.992,28.633,63.741,21.319,83.514,37.225,47.702,24.126,41.543,15.266,0,0,3
1901,0.29362,3647.1,4683.2,9.5551,27.0,42.406,2693.2,74.759,120.36,0.69555,81.215,50.058,2621.4,25.503,49.704,3094.4,23.696,62.795,127.07,340.32,94.684,79.141,31.82,9.0017,27.039,6.9234,18.563,0.9667,32.626,13.92,24.849,1.2605,18.614,1.415,5.1126,2.4114,0.018016,0.87009,0.051994,54.527,43.339,62.65,55.861,28.684,62.718,21.316,83.981,38.27,45.848,24.147,39.946,15.156,0,0,3
1902,0.31918,3660.1,4694.1,9.6206,26.963,42.774,2696.3,74.601,120.45,0.69732,81.389,50.167,2623.7,25.898,50.608,3097.0,22.696,62.747,126.94,340.37,94.572,79.216,31.576,8.9696,26.487,6.8477,19.555,0.95719,32.553,13.906,24.9,1.5139,18.768,1.4229,5.1027,2.437,0.018016,0.87009,0.051994,54.527,43.339,63.405,56.034,31.604,60.859,21.196,84.144,38.593,47.94,24.129,42.044,17.518,0,0,3
1903,0.31945,3650.4,4674.4,9.6463,26.948,42.683,2697.8,75.507,120.41,0.70138,81.479,49.268,2625.8,25.904,50.0,3099.5,23.488,62.801,126.34,340.45,94.473,79.515,31.576,8.9696,26.487,6.8477,19.555,0.95719,32.553,13.906,24.9,1.5139,18.768,1.4229,5.1027,2.437,0.018016,0.87009,0.051994,54.527,43.339,63.573,56.27,31.577,60.559,21.301,83.649,35.946,46.534,24.151,41.451,15.611,0,0,3
1904,0.34913,3663.1,4563.9,9.5676,27.262,43.152,2697.0,74.628,120.39,0.69962,81.369,48.774,2624.4,25.398,51.175,3099.7,22.504,62.819,126.87,340.3,94.434,78.986,32.623,8.9397,26.526,6.8881,18.882,0.97881,32.734,13.941,24.733,1.0941,18.245,1.3785,5.0484,2.3547,0.018016,0.87009,0.051994,54.527,43.339,64.015,55.111,34.292,62.013,21.344,83.62,34.492,49.253,24.071,40.863,17.975,0,0,3
1905,0.34866,3688.7,4575.0,9.5197,27.008,42.597,2697.2,75.318,120.42,0.70274,81.327,51.455,2624.8,24.682,49.672,3098.2,22.589,62.814,127.98,341.02,94.372,79.069,32.623,8.9397,26.526,6.8881,18.882,0.97881,32.734,13.941,24.733,1.0941,18.245,1.3785,5.0484,2.3547,0.024937,0.83716,0.052199,54.063,44.105,63.575,54.979,34.339,62.605,21.504,83.24,42.38,45.775,24.879,41.298,17.764,0,0,3
1906,0.24837,3692.8,4654.5,9.5341,26.647,42.38,2693.9,74.382,120.39,0.70306,81.178,50.48,2621.2,24.822,50.354,3095.2,22.178,62.848,129.3,341.13,94.602,78.884,31.986,8.945,26.615,6.7938,19.001,0.98079,32.637,13.825,24.354,1.3886,18.725,1.369,5.1496,2.4765,0.024937,0.83716,0.052199,54.063,44.105,63.163,55.604,24.469,65.519,20.86,84.266,39.514,47.352,25.137,40.983,18.758,0,0,3
1907,0.24771,3691.1,4693.6,9.7094,26.587,42.773,2692.6,74.958,120.4,0.70413,81.09,52.215,2620.5,24.325,50.33,3093.4,23.426,62.851,131.75,341.55,94.602,78.959,31.986,8.945,26.615,6.7938,19.001,0.98079,32.637,13.825,24.354,1.3886,18.725,1.369,5.1496,2.4765,0.024937,0.83716,0.052199,54.063,44.105,63.191,55.135,24.533,63.262,21.121,84.136,44.617,47.298,25.296,41.444,15.805,0,0,3
1908,0.30778,3694.6,4602.0,9.6907,26.999,42.637,2693.6,75.713,120.41,0.69345,81.188,49.015,2621.8,24.869,49.271,3095.7,22.703,62.839,131.38,341.04,94.441,79.289,32.264,8.9578,26.477,6.722,18.982,1.0288,32.56,13.927,24.927,1.2313,18.924,1.3629,5.0963,2.4208,0.024937,0.83716,0.052199,54.063,44.105,63.998,55.911,30.511,62.421,21.343,82.434,35.201,44.847,25.705,42.14,17.503,0,0,3
1909,0.30868,3720.7,4630.0,9.6742,26.699,42.788,2695.5,73.735,120.4,0.69104,81.359,48.7,2623.4,22.739,48.729,3096.6,22.896,62.937,132.54,341.85,94.389,79.385,32.264,8.9578,26.477,6.722,18.982,1.0288,32.56,13.927,24.927,1.2313,18.924,1.3629,5.0963,2.4208,0.024937,0.83716,0.052199,54.063,44.105,63.55,55.575,30.423,62.762,21.21,82.728,34.275,43.593,25.972,42.004,17.027,0,0,3
1910,0.2835,3713.6,4640.4,9.5339,26.756,42.969,2696.8,74.439,120.41,0.70625,81.583,49.967,2625.2,24.279,50.333,3098.0,22.45,63.028,133.09,341.39,94.293,79.684,31.912,8.8767,26.84,6.8871,18.723,0.97862,32.93,13.96,24.464,1.3061,19.36,1.3714,5.0932,2.3826,0.045433,0.86324,0.066023,54.278,43.833,64.418,55.462,27.74,63.262,21.478,83.687,38.004,47.305,25.479,41.917,18.044,0,0,3
1911,0.28188,3746.6,4632.7,9.6611,26.722,42.848,2694.8,74.188,120.44,0.70299,81.502,50.755,2622.5,24.565,50.943,3097.3,22.924,63.099,133.09,340.78,94.271,79.039,31.912,8.8767,26.84,6.8871,18.723,0.97862,32.93,13.96,24.464,1.3061,19.36,1.3714,5.0932,2.3826,0.045433,0.86324,0.066023,54.278,43.833,63.851,55.555,27.899,63.255,21.027,84.084,40.321,48.717,25.489,42.684,16.945,0,0,3
1912,0.31871,3669.4,4599.3,9.8225,26.784,42.439,2693.0,74.696,120.39,0.70869,81.254,48.522,2621.1,24.86,49.355,3093.9,22.698,63.064,133.79,341.35,94.396,78.625,32.364,9.0366,27.018,6.8597,18.717,0.99481,32.935,13.72,24.663,1.1897,18.425,1.3977,5.1643,2.589,0.045433,0.86324,0.066023,54.278,43.833,63.804,56.577,31.176,63.161,21.043,84.444,33.751,45.041,25.442,41.822,17.527,0,0,3
1913,0.31781,3730.1,4651.1,9.6479,26.771,42.814,2690.0,74.303,120.4,0.70607,80.973,51.139,2617.4,24.84,51.419,3091.7,24.434,63.017,131.62,341.09,94.455,78.841,32.364,9.0366,27.018,6.8597,18.717,0.99481,32.935,13.72,24.663,1.1897,18.425,1.3977,5.1643,2.589,0.045433,0.86324,0.066023,54.278,43.833,62.759,55.956,31.265,62.838,20.981,84.764,41.453,49.817,25.653,41.618,13.42,0,0,3
1914,0.27559,3671.0,4643.7,9.6491,26.952,42.303,2694.3,74.17,120.4,0.67982,81.281,50.452,2622.6,25.214,49.637,3093.5,22.677,63.019,132.74,341.91,94.403,79.624,32.438,8.788,26.889,6.8944,18.649,1.0128,32.981,14.011,24.051,1.2373,18.308,1.377,5.0836,2.4382,0.045433,0.86324,0.066023,54.278,43.833,64.025,56.068,26.926,61.716,21.774,81.578,39.429,45.694,25.572,42.097,17.532,0,0,3
1915,0.27739,3682.5,4654.9,9.7329,26.599,42.616,2697.0,74.664,120.4,0.68005,81.637,48.242,2626.0,23.527,49.411,3096.1,23.658,63.081,134.1,341.69,94.467,79.427,32.438,8.788,26.889,6.8944,18.649,1.0128,32.981,14.011,24.051,1.2373,18.308,1.377,5.0836,2.4382,0.019739,0.84903,0.046646,53.314,43.895,63.827,55.934,26.749,61.298,21.617,81.549,32.925,45.17,26.155,41.407,15.175,0,0,3
1916,0.26675,3693.5,4679.5,9.604,26.872,42.74,2693.9,75.165,120.4,0.71091,81.596,49.773,2622.7,25.654,48.295,3096.3,23.237,63.209,135.86,341.09,94.37,79.06,32.337,8.8719,26.659,6.9104,18.503,0.98926,32.939,13.817,24.619,1.1845,18.787,1.3609,4.9952,2.4478,0.019739,0.84903,0.046646,53.314,43.895,63.338,55.824,25.942,62.272,21.356,85.628,37.432,42.588,26.307,41.703,16.184,0,0,3
1917,0.26286,3686.9,4643.0,9.5573,26.921,42.845,2689.7,74.985,120.39,0.71512,81.107,50.793,2616.8,25.867,50.082,3093.0,22.889,63.238,139.01,341.06,94.47,78.409,32.337,8.8719,26.659,6.9104,18.503,0.98926,32.939,13.817,24.619,1.1845,18.787,1.3609,4.9952,2.4478,0.019739,0.84903,0.046646,53.314,43.895,63.451,56.261,26.324,63.803,20.737,85.114,40.434,46.723,26.335,41.612,17.074,0,0,3
1918,0.27542,3662.9,4670.9,9.6513,26.957,42.626,2691.1,74.939,120.37,0.69743,81.14,49.741,2619.5,25.86,50.381,3090.3,22.509,63.139,140.0,341.59,94.472,78.98,32.336,8.9595,27.304,6.9012,18.77,0.99981,32.429,14.076,24.628,1.3541,18.63,1.382,5.077,2.4907,0.019739,0.84903,0.046646,53.314,43.895,63.705,56.32,26.611,64.868,21.75,82.214,37.339,47.416,26.562,40.878,17.952,0,0,3
1919,0.27237,3660.0,4715.6,9.7675,27.219,43.063,2692.9,75.76,120.39,0.69343,81.242,49.774,2620.8,24.064,52.51,3093.5,22.595,63.158,138.92,341.36,94.507,78.861,32.336,8.9595,27.304,6.9012,18.77,0.99981,32.429,14.076,24.628,1.3541,18.63,1.382,5.077,2.4907,0.019739,0.84903,0.046646,53.314,43.895,63.754,55.784,26.911,61.26,21.845,82.703,37.434,52.342,26.971,41.478,17.762,0,0,3
1920,0.2488,3691.0,4530.4,9.3797,27.278,42.294,2705.5,75.191,120.41,0.33701,80.085,49.781,2634.3,25.179,49.966,3101.6,22.198,65.71,230.7,341.88,94.512,77.142,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.588,53.727,24.813,60.578,22.53,40.078,37.457,46.455,47.412,40.603,19.91,0,0,1
1921,0.25269,3638.4,4527.6,9.3338,26.829,42.708,2704.5,74.105,120.38,0.33771,80.013,48.543,2634.0,23.582,52.116,3102.7,24.812,65.683,231.76,341.46,94.642,77.264,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.493,53.761,24.431,60.529,22.191,39.992,33.812,51.43,47.318,40.519,13.705,0,0,1
1922,0.25271,3694.2,4488.6,9.2872,26.791,42.324,2707.0,75.077,120.42,0.33638,80.328,49.797,2636.4,24.373,49.875,3104.9,23.191,65.745,229.99,341.22,94.565,77.66,31.874,8.8594,26.648,6.819,19.549,1.6845,32.89,13.771,24.142,1.3191,18.794,2.2819,4.8992,2.3768,0.017866,0.8357,0.098577,53.724,43.828,62.534,54.227,24.436,59.874,22.208,40.153,37.504,46.244,47.476,41.457,17.501,0,0,1
1923,0.25098,3634.5,4509.8,9.2842,27.143,42.467,2706.7,74.971,120.38,0.3386,80.312,48.853,2636.1,25.625,48.454,3104.2,23.271,65.819,230.29,341.67,94.592,77.374,31.874,8.8594,26.648,6.819,19.549,1.6845,32.89,13.771,24.142,1.3191,18.794,2.2819,4.8992,2.3768,0.017866,0.8357,0.098577,53.724,43.828,63.561,53.973,24.607,59.199,22.335,39.882,34.723,42.957,47.445,41.41,17.317,0,0,1
1924,0.28097,3660.7,4396.8,9.2773,27.246,42.581,2704.8,74.308,120.41,0.33239,80.004,51.253,2632.6,25.936,49.823,3102.2,21.909,65.793,228.44,341.46,94.545,76.871,32.531,8.8999,26.236,7.1395,18.737,1.6778,33.051,13.87,23.673,1.2595,18.269,2.2041,4.8991,2.3199,0.017866,0.8357,0.098577,53.724,43.828,63.693,53.364,27.936,61.261,22.215,39.207,41.787,46.123,47.607,40.974,20.601,0,0,1
1925,0.28293,3649.0,4420.0,9.4203,26.998,42.505,2701.9,75.172,120.38,0.33408,79.897,50.175,2630.6,26.16,52.378,3099.4,23.486,65.714,230.78,341.54,94.626,77.024,32.531,8.8999,26.236,7.1395,18.737,1.6778,33.051,13.87,23.673,1.2595,18.269,2.2041,4.8991,2.3199,0.025263,0.83975,0.10398,54.498,43.628,63.893,53.087,27.744,59.471,22.106,39.002,38.614,52.037,47.4,41.428,16.866,0,0,1
1926,0.22014,3619.3,4501.1,9.3783,26.654,42.288,2703.7,74.146,120.39,0.34131,79.997,49.732,2633.4,24.755,49.615,3098.3,23.381,65.664,231.19,341.94,94.719,77.56,32.744,9.0274,25.897,6.8169,18.908,1.6942,33.01,13.581,24.067,1.3162,18.611,2.2724,4.83,2.2998,0.025263,0.83975,0.10398,54.498,43.628,61.502,54.048,21.403,60.163,22.493,40.776,37.312,45.642,47.367,40.844,17.083,0,0,1
1927,0.21981,3595.2,4543.4,9.433,27.075,42.625,2704.6,74.07,120.37,0.34251,80.041,49.749,2633.1,24.394,50.144,3099.0,23.744,65.692,232.04,342.01,94.852,77.066,32.744,9.0274,25.897,6.8169,18.908,1.6942,33.01,13.581,24.067,1.3162,18.611,2.2724,4.83,2.2998,0.025263,0.83975,0.10398,54.498,43.628,61.917,53.541,21.436,60.677,22.489,40.631,37.362,46.868,47.293,39.942,16.251,0,0,1
1928,0.19277,3699.2,4450.5,9.2774,27.006,42.127,2706.7,74.867,120.43,0.30614,80.105,49.249,2636.1,26.766,50.31,3101.4,23.431,65.705,230.83,342.5,94.753,77.535,32.493,8.9423,26.505,6.9241,19.219,1.6692,33.487,14.005,24.236,1.2571,18.257,2.2499,4.7726,2.2546,0.025263,0.83975,0.10398,54.498,43.628,62.865,54.224,19.118,60.229,22.882,37.179,35.889,47.252,47.403,41.527,16.959,0,0,1
1929,0.19032,3669.4,4511.0,9.3417,26.694,42.46,2706.8,74.744,120.4,0.3074,80.14,50.584,2635.7,24.753,49.676,3102.8,22.73,65.699,231.08,341.83,94.511,77.386,32.493,8.9423,26.505,6.9241,19.219,1.6692,33.487,14.005,24.236,1.2571,18.257,2.2499,4.7726,2.2546,0.025263,0.83975,0.10398,54.498,43.628,63.378,53.5,19.36,59.831,22.453,37.025,39.82,45.784,47.38,40.883,18.625,0,0,1
1930,0.21254,3650.8,4470.4,9.4502,26.956,42.423,2704.5,74.16,120.39,0.3557,80.071,50.399,2633.2,25.025,49.215,3101.7,23.335,65.736,231.85,341.55,94.713,77.211,32.085,8.8613,26.738,6.9457,18.782,1.6359,33.328,13.855,23.868,1.3216,18.814,2.2834,4.9012,2.3108,0.01418,0.83081,0.10142,53.599,43.785,62.768,53.175,21.075,60.366,22.239,42.435,39.276,44.718,47.419,41.078,17.204,0,0,1
