,faultNumber,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
854,5.0,3641.9,4400.6,9.352,26.781,42.419,2685.1,74.799,120.43,0.33507,80.481,49.665,2612.4,24.8,50.778,3087.3,23.479,66.383,252.56,337.16,94.717,77.153,31.669,9.026,25.912,6.8028,19.168,1.7018,32.348,14.113,23.415,1.2188,19.511,2.294,4.9849,2.3203,0.0096542,0.96071,0.10261,53.47,43.627,62.812,53.122,34.099,59.687,20.767,40.286,37.115,48.335,53.689,41.889,19.911
855,5.0,3633.3,4445.7,9.3022,27.185,42.378,2684.1,74.376,120.36,0.33326,80.326,51.517,2611.1,26.57,50.132,3086.4,22.554,66.522,257.81,337.01,94.769,77.173,31.669,9.026,25.912,6.8028,19.168,1.7018,32.348,14.113,23.415,1.2188,19.511,2.294,4.9849,2.3203,0.025842,0.9192,0.11855,54.52,43.965,62.96,52.582,33.812,63.343,20.839,40.507,42.565,46.84,54.668,40.063,22.109
856,5.0,3661.5,4473.2,9.3854,26.787,42.003,2686.1,74.772,120.44,0.35485,80.388,51.285,2613.7,25.978,50.722,3087.3,22.524,66.626,259.62,337.79,94.624,77.406,32.01,8.933,25.931,6.888,19.132,1.6681,32.957,14.015,23.077,1.3866,19.255,2.2674,4.8478,2.3915,0.025842,0.9192,0.11855,54.52,43.965,63.107,52.982,37.381,60.012,21.077,42.364,41.88,48.206,56.101,41.506,22.167
857,5.0,3655.6,4449.8,9.3575,26.795,42.289,2687.9,74.019,120.41,0.35489,80.493,51.097,2616.6,24.842,46.867,3087.9,23.655,66.815,264.01,338.56,94.5,77.478,32.01,8.933,25.931,6.888,19.132,1.6681,32.957,14.015,23.077,1.3866,19.255,2.2674,4.8478,2.3915,0.025842,0.9192,0.11855,54.52,43.965,63.208,53.262,37.234,63.12,21.431,42.359,41.329,39.282,57.297,40.94,19.458
858,5.0,3638.9,4446.0,9.4525,27.071,42.241,2689.1,73.959,120.42,0.34453,80.537,50.95,2616.4,24.573,50.796,3089.7,22.411,67.012,268.23,339.32,94.532,77.416,32.6,8.9167,25.572,6.6,19.576,1.668,32.281,13.957,22.846,1.1697,19.256,2.2787,4.8563,2.3836,0.025842,0.9192,0.11855,54.52,43.965,62.782,53.335,34.496,60.297,21.242,41.371,40.896,48.377,58.497,41.201,22.393
859,5.0,3644.8,4476.6,9.3687,26.795,42.372,2689.4,74.454,120.38,0.3431,80.492,50.49,2617.0,25.72,52.11,3089.6,22.915,67.191,272.73,339.88,94.466,77.364,32.6,8.9167,25.572,6.6,19.576,1.668,32.281,13.957,22.846,1.1697,19.256,2.2787,4.8563,2.3836,0.025842,0.9192,0.11855,54.52,43.965,62.681,52.968,34.437,62.595,21.128,41.545,39.542,51.417,59.667,41.435,21.185
860,5.0,3745.4,4392.7,9.3662,26.821,42.099,2688.7,74.717,120.44,0.33906,80.49,47.758,2617.9,25.758,48.278,3088.9,23.112,67.344,274.3,340.24,94.412,77.227,31.572,8.9474,25.378,6.8124,19.507,1.6511,32.809,13.792,23.065,1.1708,19.739,2.2581,4.9797,2.3426,0.024044,0.87698,0.10685,53.477,44.578,63.607,52.785,28.756,62.856,21.444,40.716,31.504,42.549,60.218,42.273,20.717
861,5.0,3765.3,4410.9,9.4676,26.86,42.297,2686.5,74.02,120.4,0.34003,80.338,50.635,2615.5,25.772,51.262,3085.6,23.167,67.436,279.83,340.63,94.379,77.23,31.572,8.9474,25.378,6.8124,19.507,1.6511,32.809,13.792,23.065,1.1708,19.739,2.2581,4.9797,2.3426,0.024044,0.87698,0.10685,53.477,44.578,63.265,52.567,28.87,61.336,21.565,40.597,39.969,49.455,60.907,41.569,20.583
862,5.0,3659.1,4392.0,9.2937,26.96,42.55,2688.6,73.886,120.4,0.32438,80.356,51.641,2616.5,26.014,49.92,3086.7,22.192,67.55,281.08,341.55,94.328,77.265,32.545,9.0902,26.087,6.768,19.073,1.7027,33.703,13.941,23.058,1.2646,19.477,2.2466,4.9215,2.3053,0.024044,0.87698,0.10685,53.477,44.578,63.395,52.835,38.309,64.264,21.67,38.158,42.929,46.348,61.972,41.485,22.893
863,5.0,3703.8,4366.0,9.2679,26.756,42.37,2690.2,74.152,120.39,0.32248,80.317,49.512,2618.9,24.373,49.425,3087.8,22.885,67.665,285.85,341.85,94.361,77.231,32.545,9.0902,26.087,6.768,19.073,1.7027,33.703,13.941,23.058,1.2646,19.477,2.2466,4.9215,2.3053,0.024044,0.87698,0.10685,53.477,44.578,62.625,53.146,38.634,61.048,21.617,38.39,36.665,45.204,62.72,41.765,21.244
864,5.0,3695.7,4412.7,9.3404,26.935,42.583,2689.0,74.103,120.38,0.34102,80.215,49.54,2618.1,24.158,50.903,3086.5,23.064,67.736,289.16,342.69,94.407,77.476,32.67,8.9104,26.012,6.8673,19.009,1.6537,33.623,14.1,22.743,1.3214,18.947,2.3092,4.8325,2.2933,0.024044,0.87698,0.10685,53.477,44.578,63.24,53.565,29.667,62.316,22.12,40.191,36.746,48.623,63.596,41.337,20.803
865,5.0,3678.5,4409.7,9.4272,27.081,42.099,2691.2,74.177,120.39,0.34087,80.349,48.113,2620.1,24.396,50.375,3088.1,22.176,67.854,289.15,342.9,94.334,77.605,32.67,8.9104,26.012,6.8673,19.009,1.6537,33.623,14.1,22.743,1.3214,18.947,2.3092,4.8325,2.2933,0.026396,0.86706,0.1095,53.019,43.781,63.537,53.6,29.427,60.444,22.276,40.209,32.545,47.401,63.791,41.265,22.876
866,5.0,3664.0,4439.5,9.4609,26.647,42.554,2690.6,74.095,120.41,0.35633,80.379,50.427,2620.6,25.615,51.223,3088.2,23.061,67.954,290.65,343.41,94.442,77.54,32.847,9.105,25.825,6.9618,18.522,1.6679,33.385,14.17,23.298,1.2201,19.445,2.2318,4.9365,2.3482,0.026396,0.86706,0.1095,53.019,43.781,62.976,53.357,27.875,61.277,21.887,42.875,39.356,49.364,64.395,41.3,20.762
867,5.0,3665.2,4507.2,9.435,27.08,42.214,2692.3,74.222,120.39,0.36003,80.412,49.699,2621.8,25.056,49.486,3088.1,23.373,68.056,292.64,343.75,94.557,77.659,32.847,9.105,25.825,6.9618,18.522,1.6679,33.385,14.17,23.298,1.2201,19.445,2.2318,4.9365,2.3482,0.026396,0.86706,0.1095,53.019,43.781,62.956,52.545,27.987,60.682,22.619,42.423,37.215,45.344,64.955,41.679,19.991
868,5.0,3661.6,4491.3,9.3951,26.858,42.428,2692.9,74.608,120.4,0.36973,80.437,49.832,2621.6,25.329,49.281,3088.7,22.285,68.156,292.61,343.94,94.466,77.433,32.59,8.7743,25.853,6.86,18.988,1.6761,33.865,13.906,22.525,1.157,18.757,2.2628,4.8834,2.3325,0.026396,0.86706,0.1095,53.019,43.781,62.157,53.934,25.903,62.52,22.188,43.566,37.604,44.87,65.688,40.804,22.569
869,5.0,3636.3,4517.6,9.4294,26.979,42.396,2693.2,73.684,120.38,0.37231,80.267,50.106,2621.5,24.25,48.684,3088.6,23.582,68.208,294.79,344.23,94.569,77.653,32.59,8.7743,25.853,6.86,18.988,1.6761,33.865,13.906,22.525,1.157,18.757,2.2628,4.8834,2.3325,0.026396,0.86706,0.1095,53.019,43.781,62.592,53.62,25.616,61.416,22.343,43.252,38.411,43.489,66.221,41.111,19.466
870,5.0,3655.4,4439.9,9.3986,26.812,42.594,2696.1,74.63,120.4,0.34361,80.309,50.191,2626.0,25.959,49.19,3090.1,23.416,68.261,300.24,344.75,94.417,77.635,32.752,8.7521,25.534,6.9997,18.499,1.6527,33.593,13.901,22.333,1.2026,18.547,2.3125,4.9364,2.3225,-0.0013605,0.83709,0.10032,53.689,44.61,63.13,53.41,27.361,60.798,22.891,40.011,38.661,44.66,66.275,41.397,19.844
871,5.0,3660.5,4464.0,9.4877,27.037,42.682,2697.1,73.432,120.39,0.3393,80.294,51.711,2626.7,25.697,51.011,3093.0,23.744,68.305,299.92,345.28,94.501,77.484,32.752,8.7521,25.534,6.9997,18.499,1.6527,33.593,13.901,22.333,1.2026,18.547,2.3125,4.9364,2.3225,-0.0013605,0.83709,0.10032,53.689,44.61,63.041,53.121,27.512,61.742,22.706,40.536,43.136,48.875,66.947,41.513,19.066
872,5.0,3649.4,4527.7,9.5072,27.107,41.986,2700.6,75.175,120.41,0.34505,80.356,49.289,2630.5,27.149,50.797,3094.2,23.317,68.366,301.31,345.35,94.396,77.693,32.72,9.05,25.17,6.6819,18.321,1.6396,34.066,14.129,22.704,1.2921,17.999,2.2556,4.8533,2.2629,-0.0013605,0.83709,0.10032,53.689,44.61,61.963,53.564,25.289,60.411,22.999,39.816,36.008,48.379,67.463,42.195,20.04
873,5.0,3593.3,4475.0,9.4007,26.959,42.612,2701.3,74.171,120.39,0.3407,80.233,50.539,2630.5,25.836,49.363,3094.7,23.434,68.45,301.79,345.98,94.546,77.252,32.72,9.05,25.17,6.6819,18.321,1.6396,34.066,14.129,22.704,1.2921,17.999,2.2556,4.8533,2.2629,-0.0013605,0.83709,0.10032,53.689,44.61,62.927,54.194,25.362,61.419,23.162,40.346,39.687,45.061,68.057,41.324,19.778
874,5.0,3696.4,4556.3,9.4821,26.931,42.344,2701.5,73.158,120.41,0.36899,80.003,50.303,2630.7,26.766,52.856,3094.9,23.215,68.45,304.15,346.64,94.425,77.244,32.949,8.9514,26.021,7.0535,18.566,1.6825,33.987,13.934,22.58,1.4991,18.003,2.2331,4.8785,2.3798,-0.0013605,0.83709,0.10032,53.689,44.61,63.98,53.719,25.031,63.02,22.976,43.278,38.992,53.143,68.485,41.762,20.31
875,5.0,3735.1,4494.7,9.4805,27.142,42.631,2703.5,74.579,120.4,0.36861,80.174,48.759,2632.5,26.183,51.448,3097.8,23.327,68.453,304.61,346.4,94.196,77.656,32.949,8.9514,26.021,7.0535,18.566,1.6825,33.987,13.934,22.58,1.4991,18.003,2.2331,4.8785,2.3798,0.022625,0.80586,0.10443,54.129,44.399,63.315,54.457,24.956,62.2,23.091,43.323,34.447,49.885,68.345,41.927,19.991
876,5.0,3602.7,4511.7,9.3988,26.954,42.194,2703.8,74.372,120.4,0.34821,80.249,49.713,2633.3,24.629,50.779,3097.2,22.728,68.522,304.78,346.47,94.408,77.544,32.554,9.1161,25.807,6.7689,18.875,1.6852,33.866,13.956,23.387,1.2082,18.046,2.3112,4.9,2.3807,0.022625,0.80586,0.10443,54.129,44.399,62.347,53.708,22.408,64.886,23.226,40.917,37.254,48.338,68.642,41.816,21.396
877,5.0,3614.3,4533.0,9.408,26.765,41.99,2705.3,74.684,120.39,0.34976,80.16,49.721,2635.0,25.842,49.03,3095.1,21.57,68.579,306.29,347.14,94.553,77.377,32.554,9.1161,25.807,6.7689,18.875,1.6852,33.866,13.956,23.387,1.2082,18.046,2.3112,4.9,2.3807,0.022625,0.80586,0.10443,54.129,44.399,62.147,53.453,22.343,61.822,23.731,40.728,37.278,44.288,68.818,41.426,24.15
878,5.0,3696.1,4428.4,9.4469,26.982,42.516,2704.7,74.452,120.4,0.35236,79.96,51.072,2634.7,24.467,49.965,3097.0,22.867,68.573,306.2,346.77,94.456,77.308,32.737,8.8218,26.23,6.8886,18.66,1.6258,33.732,13.755,23.444,1.2857,18.304,2.284,4.9413,2.2014,0.022625,0.80586,0.10443,54.129,44.399,63.208,53.956,25.519,61.834,23.457,41.159,41.254,46.454,69.14,41.823,21.084
879,5.0,3691.7,4417.8,9.4956,26.907,42.727,2705.7,74.812,120.42,0.3546,79.924,48.744,2635.6,25.474,49.564,3097.9,22.581,68.532,307.56,347.38,94.394,77.653,32.737,8.8218,26.23,6.8886,18.66,1.6258,33.732,13.755,23.444,1.2857,18.304,2.284,4.9413,2.2014,0.022625,0.80586,0.10443,54.129,44.399,63.283,54.083,25.537,62.571,23.406,40.885,34.403,45.524,69.333,41.812,21.735
880,5.0,3670.4,4467.5,9.4613,26.922,42.852,2709.1,74.006,120.42,0.32733,80.089,51.535,2639.4,25.197,50.752,3100.1,21.704,68.528,304.93,347.8,94.385,77.692,32.574,8.8711,26.203,6.7965,18.754,1.6666,34.219,13.832,23.182,1.1862,18.002,2.251,4.9125,2.3317,0.016747,0.77282,0.10828,54.075,44.268,62.65,54.018,23.444,64.528,23.835,38.891,42.618,48.274,69.055,42.388,23.793
881,5.0,3689.6,4532.9,9.4727,27.253,42.581,2708.4,74.56,120.37,0.3329,79.966,50.456,2638.6,24.489,50.702,3101.3,22.811,68.56,305.58,347.41,94.386,77.298,32.574,8.8711,26.203,6.7965,18.754,1.6666,34.219,13.832,23.182,1.1862,18.002,2.251,4.9125,2.3317,0.016747,0.77282,0.10828,54.075,44.268,62.32,53.234,23.23,62.691,23.522,38.211,39.442,48.158,68.95,40.675,21.187
882,5.0,3672.7,4497.5,9.5316,26.867,42.137,2710.8,74.297,120.42,0.34031,79.928,49.445,2641.3,25.003,49.339,3101.6,22.15,68.549,307.48,348.28,94.427,77.607,32.921,8.9295,25.785,6.9342,18.188,1.6803,34.177,13.925,23.215,1.1263,18.303,2.302,4.7204,2.2406,0.016747,0.77282,0.10828,54.075,44.268,63.456,53.439,24.327,62.72,23.817,39.325,36.467,45.004,68.734,41.796,22.738
883,5.0,3685.2,4492.7,9.5505,26.857,41.937,2712.1,74.867,120.39,0.33852,79.911,48.327,2642.1,22.796,50.109,3102.6,24.202,68.542,307.81,348.26,94.245,77.663,32.921,8.9295,25.785,6.9342,18.188,1.6803,34.177,13.925,23.215,1.1263,18.303,2.302,4.7204,2.2406,0.016747,0.77282,0.10828,54.075,44.268,63.241,53.496,24.162,61.902,23.86,39.544,33.176,46.787,68.661,40.603,17.85
884,5.0,3684.7,4538.3,9.4356,26.2,42.139,2713.6,74.845,120.4,0.34561,80.059,47.461,2644.5,24.712,51.411,3104.2,23.593,68.541,306.47,348.49,94.472,77.684,33.205,8.7911,26.091,6.8327,18.438,1.671,33.785,13.903,23.827,1.2249,17.606,2.3039,4.8472,2.2678,0.016747,0.77282,0.10828,54.075,44.268,62.057,54.391,20.267,63.071,23.609,41.244,30.628,49.8,68.734,41.964,19.271
885,5.0,3658.1,4496.7,9.4255,27.012,42.788,2713.6,74.605,120.39,0.35116,80.059,47.738,2644.4,23.905,51.069,3104.5,21.794,68.582,301.23,348.5,94.295,77.546,33.205,8.7911,26.091,6.8327,18.438,1.671,33.785,13.903,23.827,1.2249,17.606,2.3039,4.8472,2.2678,0.014283,0.76377,0.099903,53.53,43.849,62.515,54.888,20.326,62.022,23.893,40.567,31.444,49.009,68.224,40.902,23.532
886,5.0,3662.8,4508.3,9.4269,26.48,42.226,2712.9,74.949,120.39,0.34646,79.84,50.926,2643.0,24.925,50.009,3103.4,23.237,68.518,301.5,348.51,94.548,77.249,33.477,8.9285,26.033,6.7705,17.931,1.6725,33.639,13.871,23.325,1.1698,17.739,2.2969,4.9102,2.2987,0.014283,0.76377,0.099903,53.53,43.849,63.324,54.213,16.923,61.735,23.613,40.689,40.824,46.555,67.752,41.553,20.14
887,5.0,3659.8,4515.9,9.4769,26.539,42.331,2712.8,73.953,120.4,0.34632,79.827,50.895,2643.0,25.229,49.312,3102.9,22.643,68.446,302.2,348.1,94.372,77.435,33.477,8.9285,26.033,6.7705,17.931,1.6725,33.639,13.871,23.325,1.1698,17.739,2.2969,4.9102,2.2987,0.014283,0.76377,0.099903,53.53,43.849,63.376,54.122,17.096,61.446,23.773,40.706,40.735,44.941,67.245,41.273,21.526
888,5.0,3671.5,4594.3,9.3538,26.531,42.243,2713.0,74.62,120.44,0.34256,79.858,51.616,2642.3,24.773,49.938,3104.6,23.891,68.371,300.87,348.0,94.452,77.601,32.852,8.8103,26.331,6.7069,18.349,1.6511,34.748,14.012,23.384,1.2361,17.628,2.2956,4.8368,2.357,0.014283,0.76377,0.099903,53.53,43.849,63.796,54.53,13.147,61.554,23.334,40.418,42.855,46.391,66.923,42.09,18.545
889,5.0,3689.9,4620.2,9.4063,26.917,42.145,2713.1,74.968,120.37,0.34431,79.931,50.539,2643.6,24.375,49.321,3103.8,22.151,68.364,298.69,347.4,94.254,77.344,32.852,8.8103,26.331,6.7069,18.349,1.6511,34.748,14.012,23.384,1.2361,17.628,2.2956,4.8368,2.357,0.014283,0.76377,0.099903,53.53,43.849,63.479,54.219,13.244,62.755,23.856,40.204,39.685,44.962,66.675,40.859,22.688
890,5.0,3711.7,4529.6,9.5823,26.601,42.262,2711.3,74.886,120.42,0.361,79.774,50.235,2641.2,26.085,52.472,3104.2,22.625,68.289,298.32,347.12,94.511,77.288,32.638,8.8123,26.072,6.7913,18.192,1.6551,34.059,13.801,23.842,1.3233,17.654,2.2657,4.8382,2.2131,-0.00086891,0.7417,0.10113,53.648,43.216,63.797,54.385,17.704,62.468,23.336,42.096,38.793,52.254,65.917,42.263,21.577
891,5.0,3722.7,4544.1,9.5932,26.326,42.367,2712.2,75.025,120.39,0.36176,79.853,49.059,2641.6,25.632,49.474,3103.2,22.958,68.233,296.85,347.18,94.25,77.176,32.638,8.8123,26.072,6.7913,18.192,1.6551,34.059,13.801,23.842,1.3233,17.654,2.2657,4.8382,2.2131,-0.00086891,0.7417,0.10113,53.648,43.216,63.607,54.211,18.175,62.066,23.24,42.003,35.332,45.316,65.459,41.004,20.793
892,5.0,3713.0,4568.8,9.3545,27.072,42.373,2711.7,75.919,120.43,0.33693,79.811,49.915,2641.3,24.482,50.238,3103.7,23.366,68.159,295.9,346.64,94.529,77.419,32.909,8.9021,26.449,6.7637,18.419,1.6518,33.272,13.842,24.01,1.1804,17.441,2.2481,4.7976,2.314,-0.00086891,0.7417,0.10113,53.648,43.216,63.159,54.384,19.302,60.236,23.547,39.51,37.849,47.085,64.957,42.351,19.816
893,5.0,3723.6,4532.4,9.2567,27.072,42.721,2714.2,75.201,120.39,0.33404,80.171,47.922,2645.0,25.273,50.253,3106.9,22.648,68.133,289.62,346.35,94.202,77.739,32.909,8.9021,26.449,6.7637,18.419,1.6518,33.272,13.842,24.01,1.1804,17.441,2.2481,4.7976,2.314,-0.00086891,0.7417,0.10113,53.648,43.216,62.977,54.82,19.415,60.7,23.661,39.862,31.985,47.119,64.93,41.519,21.459
894,5.0,3729.6,4523.2,9.4682,27.498,42.962,2712.3,75.291,120.4,0.34241,80.075,50.097,2641.5,25.725,49.863,3106.6,22.986,68.165,291.12,345.61,94.481,77.503,32.407,8.65,26.018,6.9683,18.255,1.6568,34.076,13.687,23.741,1.2435,18.105,2.2768,4.7919,2.2746,-0.00086891,0.7417,0.10113,53.648,43.216,63.214,54.454,16.541,59.137,23.277,39.952,38.384,46.218,64.206,42.058,20.667
895,5.0,3724.3,4554.5,9.4587,27.107,42.472,2710.1,74.948,120.41,0.34077,79.958,49.074,2640.0,25.941,48.707,3104.2,22.559,68.091,288.66,345.79,94.332,77.147,32.407,8.65,26.018,6.9683,18.255,1.6568,34.076,13.687,23.741,1.2435,18.105,2.2768,4.7919,2.2746,0.024372,0.76248,0.11214,54.122,44.265,63.304,54.079,16.415,60.5,23.307,40.152,35.376,43.541,63.127,41.419,21.713
896,5.0,3657.7,4582.0,9.2861,26.809,42.39,2710.2,75.839,120.4,0.32134,79.831,49.28,2639.4,26.66,50.098,3101.8,23.581,67.982,287.73,345.26,94.592,76.998,32.776,8.7548,26.212,7.0215,18.051,1.6689,33.67,13.874,23.9,1.1739,17.546,2.2317,4.87,2.2584,0.024372,0.76248,0.11214,54.122,44.265,62.672,54.227,20.498,63.476,23.457,38.284,35.982,46.76,62.32,41.515,19.319
897,5.0,3618.4,4585.1,9.399,26.991,42.036,2708.4,75.088,120.39,0.32226,79.732,50.344,2637.8,25.393,50.763,3101.6,22.873,67.883,281.61,345.47,94.53,77.121,32.776,8.7548,26.212,7.0215,18.051,1.6689,33.67,13.874,23.9,1.1739,17.546,2.2317,4.87,2.2584,0.024372,0.76248,0.11214,54.122,44.265,63.347,54.19,20.608,61.237,23.283,38.172,39.112,48.299,61.983,41.069,21.015
898,5.0,3611.1,4593.6,9.3487,26.907,42.44,2708.5,74.981,120.35,0.34221,79.67,48.977,2638.1,25.167,49.853,3101.1,22.474,67.729,282.22,344.83,94.76,77.263,32.732,8.8441,26.456,6.9269,18.566,1.6457,33.557,13.832,23.822,1.3914,18.263,2.2914,4.7792,2.2038,0.024372,0.76248,0.11214,54.122,44.265,62.901,54.692,16.653,61.067,23.288,40.674,35.09,46.193,61.05,40.451,21.972
899,5.0,3642.3,4584.7,9.2961,27.322,42.349,2707.9,75.109,120.37,0.34323,79.653,49.702,2637.3,24.093,49.344,3101.7,23.088,67.612,278.42,344.47,94.717,77.258,32.732,8.8441,26.456,6.9269,18.566,1.6457,33.557,13.832,23.822,1.3914,18.263,2.2914,4.7792,2.2038,0.024372,0.76248,0.11214,54.122,44.265,62.363,54.799,16.819,62.436,23.346,40.549,37.223,45.016,60.515,40.177,20.535
900,5.0,3679.1,4545.6,9.3515,26.844,42.029,2712.0,75.393,120.38,0.33756,80.011,48.914,2641.2,23.058,50.841,3104.3,22.98,67.525,278.45,344.24,94.722,77.854,32.332,8.7965,26.114,6.8518,18.55,1.6706,33.101,13.937,23.844,1.105,17.978,2.2974,4.7426,2.3364,0.019624,0.75976,0.098998,53.922,43.275,62.473,54.081,16.635,61.37,23.153,40.17,34.905,48.48,60.024,40.747,20.733
901,5.0,3630.1,4538.9,9.3837,26.854,42.769,2713.7,75.752,120.4,0.34379,80.359,50.608,2642.1,23.54,50.581,3108.2,23.816,67.576,274.19,343.65,94.452,77.969,32.332,8.7965,26.114,6.8518,18.55,1.6706,33.101,13.937,23.844,1.105,17.978,2.2974,4.7426,2.3364,0.019624,0.75976,0.098998,53.922,43.275,63.317,54.161,16.509,62.257,22.876,39.409,39.888,47.879,59.693,41.008,18.694
902,5.0,3643.3,4530.3,9.3119,26.852,42.601,2713.1,76.011,120.42,0.34932,80.417,49.686,2642.1,24.053,51.258,3110.0,23.343,67.637,272.71,343.16,94.66,77.568,32.486,8.8635,26.548,6.8564,18.288,1.6291,33.256,14.032,24.029,1.1849,18.169,2.2838,4.7769,2.2763,0.019624,0.75976,0.098998,53.922,43.275,63.742,54.341,20.201,61.874,22.58,41.629,37.175,49.446,59.109,41.669,19.813
903,5.0,3686.5,4521.4,9.2927,26.959,42.238,2708.6,76.68,120.39,0.35084,80.062,50.968,2638.0,25.213,48.707,3105.8,22.702,67.578,270.41,342.73,94.517,76.84,32.486,8.8635,26.548,6.8564,18.288,1.6291,33.256,14.032,24.029,1.1849,18.169,2.2838,4.7769,2.2763,0.019624,0.75976,0.098998,53.922,43.275,62.997,54.447,20.021,60.468,22.367,41.444,40.949,43.541,58.608,40.684,21.404
904,5.0,3667.8,4548.4,9.3671,26.816,42.129,2705.5,75.49,120.4,0.35951,79.818,49.594,2635.3,25.419,48.883,3101.6,22.948,67.439,268.22,342.87,94.691,77.034,32.118,8.9688,26.494,6.8663,18.639,1.636,32.941,13.77,23.875,1.1441,18.256,2.2461,4.8912,2.3462,0.019624,0.75976,0.098998,53.922,43.275,63.305,54.827,18.185,61.272,22.497,43.166,36.905,43.948,58.105,41.617,20.843
905,5.0,3688.8,4621.5,9.2096,27.227,42.634,2706.3,75.175,120.4,0.36367,79.998,49.291,2635.5,25.916,47.365,3102.5,22.877,67.284,269.57,342.36,94.647,77.478,32.118,8.9688,26.494,6.8663,18.639,1.636,32.941,13.77,23.875,1.1441,18.256,2.2461,4.8912,2.3462,0.012021,0.76484,0.10295,53.556,43.32,62.945,53.951,18.41,63.946,22.58,42.659,36.014,40.436,57.088,40.922,20.978
906,5.0,3680.5,4529.2,9.283,26.47,42.282,2708.3,74.986,120.41,0.33541,80.133,50.961,2637.2,23.409,49.496,3103.2,23.125,67.245,264.86,341.82,94.642,77.321,32.423,8.9519,26.319,6.8222,18.501,1.6556,32.931,13.941,24.23,1.334,18.497,2.2817,4.8596,2.3252,0.012021,0.76484,0.10295,53.556,43.32,63.02,54.248,21.761,60.834,22.406,39.207,40.928,45.367,56.726,41.043,20.398
907,5.0,3640.8,4514.1,9.3341,26.756,42.065,2706.3,75.07,120.4,0.33281,80.056,50.043,2634.8,24.236,49.743,3102.8,22.579,67.188,261.43,341.36,94.643,77.266,32.423,8.9519,26.319,6.8222,18.501,1.6556,32.931,13.941,24.23,1.334,18.497,2.2817,4.8596,2.3252,0.012021,0.76484,0.10295,53.556,43.32,63.702,54.428,21.77,60.276,22.323,39.525,38.226,45.939,56.252,41.441,21.705
908,5.0,3700.0,4545.8,9.3458,27.182,42.284,2704.8,75.804,120.38,0.34989,80.105,49.923,2633.4,25.723,49.53,3102.5,23.031,67.1,263.02,341.28,94.648,77.206,32.573,8.957,26.421,6.831,18.777,1.6823,32.905,13.822,23.99,1.2215,18.174,2.276,4.8873,2.2453,0.012021,0.76484,0.10295,53.556,43.32,63.106,54.424,18.803,60.49,22.381,42.062,37.874,45.446,55.334,40.28,20.647
909,5.0,3689.6,4536.4,9.2478,26.949,42.424,2703.2,75.818,120.41,0.35048,80.142,48.628,2631.8,24.44,49.319,3100.4,22.696,67.023,259.07,341.1,94.658,77.237,32.573,8.957,26.421,6.831,18.777,1.6823,32.905,13.822,23.99,1.2215,18.174,2.276,4.8873,2.2453,0.012021,0.76484,0.10295,53.556,43.32,63.285,54.537,18.782,58.656,22.204,41.99,34.064,44.959,54.912,40.84,21.444
910,5.0,3671.1,4514.2,9.2882,26.951,42.176,2699.0,75.368,120.38,0.33769,79.993,48.475,2627.1,24.836,48.709,3097.5,23.607,66.971,254.29,340.04,94.709,76.851,31.781,8.9054,26.269,6.7283,18.945,1.6886,32.586,13.81,24.165,1.1737,18.42,2.3002,4.8531,2.2342,0.0055656,0.78987,0.092821,53.68,44.277,63.578,54.147,16.86,62.604,21.876,40.472,33.612,43.547,54.564,40.886,19.33
911,5.0,3700.9,4507.0,9.2617,26.923,42.255,2696.4,75.422,120.37,0.33505,79.949,49.919,2624.3,25.567,51.431,3095.1,23.381,66.827,254.81,339.83,94.751,77.425,31.781,8.9054,26.269,6.7283,18.945,1.6886,32.586,13.81,24.165,1.1737,18.42,2.3002,4.8531,2.2342,0.0055656,0.78987,0.092821,53.68,44.277,63.065,54.233,17.007,62.707,21.737,40.793,37.863,49.847,53.755,40.496,19.847
912,5.0,3700.8,4466.1,9.2227,26.734,41.92,2697.8,75.627,120.42,0.33675,80.156,49.813,2626.2,23.551,49.066,3096.7,23.77,66.764,250.16,338.96,94.631,77.186,31.936,8.8509,26.001,6.9834,18.812,1.6902,32.871,13.773,24.11,1.1837,18.495,2.2599,4.7817,2.3114,0.0055656,0.78987,0.092821,53.68,44.277,64.065,54.297,24.543,58.609,21.571,40.241,37.549,44.373,53.406,41.414,18.94
913,5.0,3700.1,4475.3,9.28,26.907,42.366,2699.7,74.863,120.43,0.33358,80.376,50.126,2627.9,23.915,49.704,3097.8,23.057,66.72,251.11,338.71,94.564,77.3,31.936,8.8509,26.001,6.9834,18.812,1.6902,32.871,13.773,24.11,1.1837,18.495,2.2599,4.7817,2.3114,0.0055656,0.78987,0.092821,53.68,44.277,64.076,54.187,24.467,62.305,21.746,40.627,38.471,45.85,52.559,41.242,20.624
