,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,primaryFault
658,0.22902,3640.6,4536.8,9.3706,27.073,42.323,2695.7,74.74,120.37,0.33458,80.289,50.457,2623.8,25.87,51.808,3093.3,22.442,66.431,243.96,340.6,94.538,77.153,32.17,8.9494,26.063,6.7918,18.569,1.65,33.191,14.077,23.976,1.1865,18.731,2.2969,4.8321,2.3456,0.025688,0.83509,0.099105,53.292,43.64,62.048,53.446,22.938,58.904,22.204,40.913,39.445,50.718,51.399,40.401,19.33,1
659,0.23143,3604.4,4528.6,9.3847,27.127,41.845,2694.6,75.079,120.39,0.33552,80.069,51.977,2622.6,23.098,49.965,3091.9,22.555,66.382,246.3,340.37,94.949,76.926,32.17,8.9494,26.063,6.7918,18.569,1.65,33.191,14.077,23.976,1.1865,18.731,2.2969,4.8321,2.3456,0.025688,0.83509,0.099105,53.292,43.64,62.67,53.544,22.7,60.726,22.194,40.798,43.919,46.452,51.053,40.313,19.099,1
660,0.25094,3681.1,4493.0,9.2504,26.906,42.299,2695.6,74.834,120.42,0.36173,80.173,48.636,2624.0,25.322,49.016,3093.8,22.914,66.344,244.05,340.44,94.612,77.563,32.289,8.9709,25.957,7.0106,18.798,1.6913,32.742,13.904,24.003,1.2387,18.731,2.2842,4.9968,2.3,0.017438,0.82838,0.079244,54.335,42.967,63.573,54.71,24.828,60.668,21.672,43.048,34.087,44.257,51.546,41.156,18.207,1
661,0.25188,3717.6,4534.8,9.2973,26.801,42.317,2696.1,75.073,120.4,0.36156,80.255,49.103,2623.8,23.594,50.818,3095.5,23.193,66.378,244.32,339.8,94.715,77.376,32.289,8.9709,25.957,7.0106,18.798,1.6913,32.742,13.904,24.003,1.2387,18.731,2.2842,4.9968,2.3,0.017438,0.82838,0.079244,54.335,42.967,62.945,54.21,24.735,61.306,21.453,43.069,35.461,48.428,51.57,40.694,17.551,1
662,0.24101,3622.4,4532.5,9.3001,26.763,42.625,2694.9,74.676,120.39,0.34042,80.241,51.131,2623.0,26.628,50.276,3094.6,22.442,66.386,245.57,339.76,94.533,77.186,32.282,9.1416,26.027,6.8666,19.474,1.666,33.391,13.899,23.678,1.312,18.756,2.2672,4.8328,2.2165,0.017438,0.82838,0.079244,54.335,42.967,62.646,53.69,23.46,60.921,21.361,41.269,41.429,47.172,51.507,40.984,19.35,1
663,0.23824,3599.0,4516.6,9.3857,26.831,41.663,2697.2,75.943,120.4,0.34338,80.424,50.564,2625.8,24.092,49.058,3094.8,23.32,66.397,244.01,340.01,94.827,77.753,32.282,9.1416,26.027,6.8666,19.474,1.666,33.391,13.899,23.678,1.312,18.756,2.2672,4.8328,2.2165,0.017438,0.82838,0.079244,54.335,42.967,63.048,53.88,23.732,61.584,21.91,40.909,39.76,44.353,51.693,40.807,17.217,1
664,0.24104,3622.9,4461.8,9.3477,27.008,42.772,2698.8,74.669,120.41,0.34005,80.596,47.865,2627.2,26.343,49.294,3097.0,23.034,66.456,244.21,340.29,94.521,77.193,32.455,8.901,26.079,6.969,18.943,1.6556,32.917,13.851,23.739,1.2826,18.863,2.2856,4.8993,2.2216,0.017438,0.82838,0.079244,54.335,42.967,63.848,52.818,23.379,62.123,21.766,41.296,31.818,44.899,51.718,41.527,17.907,1
665,0.23905,3662.9,4444.4,9.3435,26.708,42.336,2696.3,74.528,120.39,0.34257,80.282,49.004,2624.0,25.969,49.41,3095.2,23.326,66.482,244.24,340.08,94.735,77.007,32.455,8.901,26.079,6.969,18.943,1.6556,32.917,13.851,23.739,1.2826,18.863,2.2856,4.8993,2.2216,-0.0047549,0.81955,0.083465,54.335,44.402,63.159,53.026,23.574,63.03,21.689,40.988,35.168,45.168,51.58,40.62,17.24,1
666,0.22307,3619.7,4488.8,9.2929,26.97,42.467,2694.3,75.073,120.39,0.33934,80.151,50.013,2622.4,25.682,49.153,3093.8,23.601,66.414,246.64,340.24,94.607,77.167,32.152,8.9989,26.059,6.7261,19.362,1.629,33.002,13.871,23.8,1.2794,18.704,2.2343,4.8519,2.2762,-0.0047549,0.81955,0.083465,54.335,44.402,62.97,53.724,21.486,60.465,21.76,40.166,38.138,44.574,51.337,41.047,16.592,1
667,0.22033,3610.2,4511.5,9.3809,27.142,42.252,2697.8,75.381,120.41,0.33697,80.39,50.135,2626.5,24.444,50.934,3094.9,23.237,66.378,245.56,340.48,94.738,77.592,32.152,8.9989,26.059,6.7261,19.362,1.629,33.002,13.871,23.8,1.2794,18.704,2.2343,4.8519,2.2762,-0.0047549,0.81955,0.083465,54.335,44.402,63.133,53.453,21.756,60.311,21.941,40.456,38.497,48.696,51.406,40.248,17.413,1
668,0.24669,3722.9,4484.0,9.4109,27.016,42.046,2696.6,75.173,120.42,0.34209,80.281,49.859,2624.6,26.747,51.366,3097.2,23.355,66.423,243.48,339.81,94.625,77.189,31.745,8.9102,26.273,6.8282,18.856,1.6591,33.097,13.863,23.644,1.208,18.306,2.2531,4.8529,2.2605,-0.0047549,0.81955,0.083465,54.335,44.402,63.358,52.69,24.695,60.927,21.664,40.412,37.686,49.695,51.559,41.373,17.165,1
669,0.25193,3694.1,4434.7,9.3327,27.185,41.933,2698.1,74.846,120.41,0.34002,80.33,49.439,2626.2,24.857,49.278,3097.1,22.967,66.407,242.6,340.16,94.446,77.355,31.745,8.9102,26.273,6.8282,18.856,1.6591,33.097,13.863,23.644,1.208,18.306,2.2531,4.8529,2.2605,-0.0047549,0.81955,0.083465,54.335,44.402,63.853,53.28,24.18,61.365,21.984,40.665,36.45,44.864,51.609,41.397,18.068,1
670,0.28839,3662.4,4495.0,9.5081,27.048,42.623,2698.9,74.958,120.41,0.34079,80.439,48.866,2627.3,25.959,50.538,3098.9,22.789,66.43,241.47,339.91,94.54,77.603,32.344,9.1182,26.177,6.9894,18.808,1.694,33.252,13.854,23.684,1.1758,18.941,2.2671,4.9849,2.3869,0.011871,0.8241,0.11053,54.005,43.919,63.602,53.743,28.82,59.676,21.813,40.436,34.763,47.78,51.43,40.939,18.459,1
671,0.2906,3691.2,4467.7,9.3108,26.752,42.541,2700.7,74.82,120.37,0.33888,80.491,50.823,2628.9,26.071,50.677,3100.9,22.176,66.416,244.74,340.64,94.456,77.835,32.344,9.1182,26.177,6.9894,18.808,1.694,33.252,13.854,23.684,1.1758,18.941,2.2671,4.9849,2.3869,0.011871,0.8241,0.11053,54.005,43.919,63.106,54.071,28.603,61.959,21.593,40.669,40.521,48.1,50.999,40.256,19.887,1
672,0.23385,3652.0,4514.2,9.3324,26.974,42.172,2700.6,74.822,120.39,0.34028,80.481,49.152,2629.7,25.373,50.732,3098.0,22.711,66.459,245.63,340.9,94.633,77.081,31.926,8.942,25.985,7.0646,18.841,1.6825,32.941,13.857,23.73,1.2307,18.849,2.3129,4.8319,2.3671,0.011871,0.8241,0.11053,54.005,43.919,62.341,53.623,23.087,62.115,22.087,40.318,35.605,48.229,50.778,41.361,18.653,1
673,0.23309,3630.7,4528.5,9.513,26.85,42.444,2697.3,75.067,120.38,0.33914,80.114,50.909,2625.1,24.938,49.393,3096.9,24.015,66.421,243.42,340.5,94.679,76.913,31.926,8.942,25.985,7.0646,18.841,1.6825,32.941,13.857,23.73,1.2307,18.849,2.3129,4.8319,2.3671,0.011871,0.8241,0.11053,54.005,43.919,62.708,53.452,23.161,61.764,21.448,40.457,40.775,45.13,50.838,40.126,15.587,1
674,0.27488,3638.9,4515.7,9.3517,26.92,42.674,2699.1,74.714,120.4,0.3389,80.018,48.934,2626.9,23.424,49.85,3097.2,23.565,66.28,243.82,341.21,94.725,77.294,32.025,8.812,26.07,7.0031,18.846,1.7322,32.701,13.835,24.006,1.2029,19.34,2.2664,4.9685,2.3784,0.011871,0.8241,0.11053,54.005,43.919,61.77,53.516,27.124,63.722,21.8,40.61,34.963,46.188,50.672,41.141,16.649,1
675,0.27857,3603.6,4457.4,9.4284,26.866,42.185,2703.3,74.732,120.4,0.33989,80.175,49.436,2631.7,24.272,49.605,3099.9,22.465,66.241,243.89,341.55,94.797,77.654,32.025,8.812,26.07,7.0031,18.846,1.7322,32.701,13.835,24.006,1.2029,19.34,2.2664,4.9685,2.3784,0.0098431,0.83739,0.10155,53.538,44.056,62.378,54.214,26.762,60.573,22.201,40.489,36.439,45.62,50.629,40.773,19.234,1
676,0.26623,3613.9,4470.9,9.3605,27.06,42.594,2705.1,75.021,120.41,0.33797,80.24,49.734,2634.6,26.12,51.66,3103.4,22.921,66.236,243.35,341.53,94.581,77.322,32.625,8.8834,26.231,6.8984,19.394,1.6984,33.301,13.803,24.01,1.3207,18.745,2.2516,4.9218,2.3059,0.0098431,0.83739,0.10155,53.538,44.056,62.596,54.029,26.517,60.752,22.433,40.153,37.317,50.376,50.585,41.505,18.167,1
677,0.26998,3614.6,4501.2,9.5213,26.514,42.325,2709.6,75.491,120.43,0.33832,80.416,49.533,2637.8,27.024,51.12,3105.6,23.416,66.229,242.41,341.8,94.717,78.04,32.625,8.8834,26.231,6.8984,19.394,1.6984,33.301,13.803,24.01,1.3207,18.745,2.2516,4.9218,2.3059,0.0098431,0.83739,0.10155,53.538,44.056,62.586,53.666,26.149,60.872,22.138,40.109,36.727,49.125,50.577,40.795,16.922,1
678,0.21012,3647.0,4451.7,9.4718,26.623,41.78,2710.0,74.579,120.39,0.33136,80.405,50.411,2638.9,25.242,49.599,3105.3,23.17,66.298,243.03,342.77,94.465,77.037,32.263,9.2332,26.18,6.8483,18.68,1.6649,32.877,13.824,23.698,1.2732,18.628,2.2245,4.7812,2.3242,0.0098431,0.83739,0.10155,53.538,44.056,62.881,52.855,20.339,61.311,22.528,40.092,39.31,45.605,50.425,40.895,17.553,1
679,0.20892,3637.8,4469.4,9.4369,26.949,42.277,2706.7,74.662,120.4,0.33142,80.11,49.394,2636.0,24.07,50.076,3103.6,21.898,66.255,240.76,342.12,94.727,77.398,32.263,9.2332,26.18,6.8483,18.68,1.6649,32.877,13.824,23.698,1.2732,18.628,2.2245,4.7812,2.3242,0.0098431,0.83739,0.10155,53.538,44.056,63.039,52.644,20.457,62.31,22.587,40.085,36.317,46.709,50.536,40.714,20.563,1
680,0.24117,3642.5,4485.7,9.42,27.077,42.166,2705.5,74.709,120.41,0.34046,79.966,47.866,2634.7,26.509,49.531,3103.5,23.808,66.196,243.19,342.24,94.478,77.084,32.444,9.0543,25.732,6.9399,18.86,1.6779,33.088,13.801,24.256,1.2398,18.738,2.2908,4.8761,2.3569,0.0067069,0.81908,0.10497,53.509,43.978,63.407,54.158,23.649,63.032,22.401,39.533,31.821,45.449,50.564,41.035,16.053,1
681,0.24031,3683.0,4493.2,9.4458,27.012,42.15,2708.6,74.684,120.42,0.33785,80.051,48.36,2638.1,24.697,50.296,3103.5,22.421,66.163,242.68,342.99,94.576,77.39,32.444,9.0543,25.732,6.9399,18.86,1.6779,33.088,13.801,24.256,1.2398,18.738,2.2908,4.8761,2.3569,0.0067069,0.81908,0.10497,53.509,43.978,62.709,54.068,23.733,62.658,22.737,39.851,33.274,47.218,50.667,41.709,19.332,1
682,0.21931,3640.5,4470.2,9.4426,26.671,42.091,2710.1,75.54,120.4,0.34021,80.103,48.661,2639.1,24.687,49.032,3104.9,23.577,66.157,246.07,343.12,94.617,77.189,32.47,8.8323,26.374,6.7138,19.082,1.6642,32.81,13.881,23.861,1.0778,18.427,2.2432,4.8261,2.3316,0.0067069,0.81908,0.10497,53.509,43.978,62.624,53.902,22.026,59.704,22.556,38.949,34.16,44.294,50.42,40.907,16.594,1
683,0.22019,3635.5,4495.5,9.478,26.979,42.433,2710.1,75.039,120.42,0.3338,80.102,49.745,2638.5,25.861,48.376,3104.2,22.759,66.166,241.99,342.82,94.608,77.492,32.47,8.8323,26.374,6.7138,19.082,1.6642,32.81,13.881,23.861,1.0778,18.427,2.2432,4.8261,2.3316,0.0067069,0.81908,0.10497,53.509,43.978,62.711,53.599,21.939,60.792,22.85,39.73,37.35,42.775,50.84,41.531,18.51,1
684,0.2142,3686.8,4434.4,9.4993,26.36,42.633,2709.9,75.519,120.39,0.34303,80.079,49.73,2639.0,24.773,50.548,3105.8,22.45,66.167,242.47,343.12,94.567,77.543,32.649,8.8192,26.374,6.8963,18.838,1.6443,33.192,13.833,24.25,1.331,18.32,2.2909,4.7759,2.2742,0.0067069,0.81908,0.10497,53.509,43.978,63.864,53.753,21.478,60.209,22.24,40.777,37.306,47.802,50.852,40.676,19.239,1
685,0.21436,3738.9,4434.1,9.2712,26.933,42.562,2708.6,74.242,120.43,0.34723,79.978,47.999,2637.4,26.266,49.728,3105.7,23.562,66.155,242.01,342.89,94.38,77.336,32.649,8.8192,26.374,6.8963,18.838,1.6443,33.192,13.833,24.25,1.331,18.32,2.2909,4.7759,2.2742,0.033923,0.81695,0.099294,52.769,43.319,62.967,53.756,21.462,64.162,22.339,40.264,32.212,45.905,50.468,42.45,16.617,1
686,0.19497,3667.7,4492.6,9.4448,26.647,41.986,2710.1,74.347,120.4,0.33984,80.064,50.595,2639.1,26.263,50.499,3103.1,22.465,66.122,245.13,343.0,94.607,77.494,32.308,8.9785,26.487,6.9983,18.421,1.6712,33.178,13.95,24.318,1.2082,18.583,2.2781,4.8454,2.2785,0.033923,0.81695,0.099294,52.769,43.319,62.665,53.623,19.21,64.048,22.792,39.908,39.852,47.689,50.038,40.624,19.208,1
687,0.19614,3627.2,4452.7,9.4055,27.01,42.423,2710.1,74.631,120.39,0.34044,80.032,50.171,2638.0,24.195,51.564,3105.9,22.695,66.112,239.96,342.94,94.546,77.423,32.308,8.9785,26.487,6.9983,18.421,1.6712,33.178,13.95,24.318,1.2082,18.583,2.2781,4.8454,2.2785,0.033923,0.81695,0.099294,52.769,43.319,63.361,54.101,19.095,60.718,22.551,39.835,38.603,50.152,50.346,41.242,18.664,1
688,0.22663,3612.0,4541.5,9.5011,26.804,42.268,2711.3,74.76,120.41,0.35145,80.061,49.805,2640.5,26.707,48.747,3107.5,21.958,66.08,241.24,342.96,94.601,77.547,31.959,8.8171,26.092,6.9661,18.863,1.6563,33.136,13.728,24.234,1.3377,18.021,2.2342,4.9035,2.3593,0.033923,0.81695,0.099294,52.769,43.319,62.666,54.088,21.975,63.03,22.706,41.734,37.527,43.635,50.082,41.41,20.41,1
689,0.22488,3623.1,4524.6,9.4868,27.45,42.772,2712.2,73.638,120.37,0.35453,79.846,50.696,2640.0,26.017,50.974,3107.3,22.892,66.041,239.36,343.11,94.682,77.014,31.959,8.8171,26.092,6.9661,18.863,1.6563,33.136,13.728,24.234,1.3377,18.021,2.2342,4.9035,2.3593,0.033923,0.81695,0.099294,52.769,43.319,62.476,54.29,22.146,61.619,22.975,41.359,40.148,48.788,50.101,40.487,18.233,1
690,0.2609,3608.1,4476.6,9.363,26.926,42.585,2714.6,75.395,120.41,0.32584,79.728,50.253,2643.3,26.725,51.605,3109.0,22.426,65.989,239.45,343.49,94.719,77.356,32.505,8.9107,26.466,6.7855,18.761,1.6443,33.215,13.915,24.683,1.2274,18.288,2.2599,4.9406,2.2026,0.020644,0.8211,0.087106,53.664,44.122,62.922,53.801,25.368,61.306,22.975,38.942,38.845,50.248,49.863,41.911,19.34,1
691,0.26031,3634.1,4506.3,9.4318,26.645,42.685,2718.8,75.345,120.38,0.32699,79.915,48.889,2648.1,24.907,50.744,3113.1,23.386,65.93,239.36,343.75,94.577,77.281,32.505,8.9107,26.466,6.7855,18.761,1.6443,33.215,13.915,24.683,1.2274,18.288,2.2599,4.9406,2.2026,0.020644,0.8211,0.087106,53.664,44.122,62.474,53.446,25.425,61.313,22.808,38.801,34.829,48.255,49.69,41.048,17.055,1
692,0.20564,3677.7,4517.0,9.436,26.812,42.454,2721.0,74.018,120.43,0.35096,80.057,51.001,2650.9,23.936,47.797,3114.3,23.447,65.923,239.08,344.09,94.525,77.656,32.237,9.058,26.538,6.7494,18.627,1.6879,33.574,13.703,24.311,1.2168,18.115,2.2669,4.7352,2.1741,0.020644,0.8211,0.087106,53.664,44.122,63.313,53.562,20.315,62.988,23.082,40.892,41.046,41.437,49.532,41.911,16.867,1
693,0.20908,3659.5,4524.8,9.4271,26.803,42.483,2719.5,74.521,120.4,0.35008,79.909,50.421,2648.9,24.037,50.91,3114.8,22.792,65.956,238.8,343.92,94.464,77.264,32.237,9.058,26.538,6.7494,18.627,1.6879,33.574,13.703,24.311,1.2168,18.115,2.2669,4.7352,2.1741,0.020644,0.8211,0.087106,53.664,44.122,63.627,53.468,19.976,62.662,22.847,40.999,39.339,48.641,49.376,41.244,18.446,1
694,0.23111,3698.6,4518.1,9.3945,26.861,42.2,2718.4,75.717,120.41,0.323,79.689,49.798,2647.5,26.693,51.823,3114.8,23.479,65.911,236.47,344.13,94.481,77.0,32.094,9.0072,26.733,6.6893,18.533,1.6192,33.229,13.943,24.553,1.1088,18.567,2.2723,4.8,2.3006,0.020644,0.8211,0.087106,53.664,44.122,63.38,53.891,22.531,62.633,22.87,38.6,37.506,50.753,49.402,41.558,16.845,1
695,0.2299,3722.2,4504.4,9.4604,27.152,42.244,2719.2,74.764,120.39,0.3249,79.679,50.185,2647.8,23.451,50.661,3115.9,23.264,65.842,238.26,343.83,94.469,77.239,32.094,9.0072,26.733,6.6893,18.533,1.6192,33.229,13.943,24.553,1.1088,18.567,2.2723,4.8,2.3006,0.018273,0.81742,0.11783,53.686,42.77,62.974,54.055,22.65,61.998,22.886,38.368,38.645,48.064,49.143,41.868,17.347,1
696,0.24332,3695.7,4516.3,9.4948,26.998,42.664,2720.7,75.097,120.41,0.35158,79.804,49.944,2650.5,26.822,49.299,3116.3,23.042,65.818,238.85,343.76,94.395,77.561,31.996,8.8637,26.845,6.9917,18.859,1.6764,33.208,13.861,24.512,1.3398,18.197,2.2561,4.697,2.3066,0.018273,0.81742,0.11783,53.686,42.77,64.109,54.178,24.099,61.817,23.064,41.533,37.936,44.911,48.947,41.813,17.845,1
697,0.24501,3686.4,4532.6,9.4729,26.779,42.544,2721.1,75.18,120.42,0.35396,79.863,50.325,2649.6,25.777,50.085,3117.3,23.639,65.819,235.97,344.11,94.316,77.568,31.996,8.8637,26.845,6.9917,18.859,1.6764,33.208,13.861,24.512,1.3398,18.197,2.2561,4.697,2.3066,0.018273,0.81742,0.11783,53.686,42.77,64.27,53.982,23.933,60.477,22.715,41.243,39.057,46.73,49.059,42.586,16.426,1
698,0.25373,3644.6,4470.5,9.4363,26.664,42.52,2719.9,75.263,120.37,0.3423,79.73,50.497,2649.5,24.905,49.772,3114.9,22.546,65.787,238.32,344.25,94.524,77.178,31.649,8.7102,26.612,6.8694,18.684,1.6406,32.959,13.796,24.232,1.3553,18.265,2.2464,4.7552,2.2458,0.018273,0.81742,0.11783,53.686,42.77,62.376,53.937,25.241,61.089,23.032,40.597,39.562,46.006,48.708,40.542,19.047,1
699,0.25433,3614.3,4447.6,9.4249,27.113,42.659,2723.0,74.448,120.39,0.34261,79.843,51.318,2652.4,25.46,49.294,3116.1,23.48,65.768,234.99,344.34,94.541,77.589,31.649,8.7102,26.612,6.8694,18.684,1.6406,32.959,13.796,24.232,1.3553,18.265,2.2464,4.7552,2.2458,0.018273,0.81742,0.11783,53.686,42.77,62.897,54.212,25.182,61.502,23.256,40.56,41.98,44.9,48.862,41.543,16.8,1
700,-0.00088809,3630.7,4512.7,9.2948,26.906,42.271,2696.7,74.681,120.38,0.35702,79.686,49.993,2626.1,25.703,50.718,3090.6,23.413,65.403,223.54,342.23,94.897,76.931,32.246,8.7502,26.417,6.7943,18.668,1.6634,33.158,13.808,23.841,1.1074,18.288,2.2811,4.8834,2.2864,0.021301,0.84308,0.089922,52.845,43.879,62.838,54.111,53.049,60.788,22.784,43.31,38.08,48.195,46.08,40.459,17.087,4
701,-0.0023465,3645.0,4459.4,9.2829,26.663,42.325,2695.3,75.545,120.37,0.35906,80.015,50.172,2624.2,25.656,50.132,3089.1,23.001,65.39,223.63,341.88,94.739,77.604,32.246,8.7502,26.417,6.7943,18.668,1.6634,33.158,13.808,23.841,1.1074,18.288,2.2811,4.8834,2.2864,0.021301,0.84308,0.089922,52.845,43.879,62.592,54.749,53.192,62.411,22.51,43.061,38.607,46.839,46.174,40.349,18.01,4
702,0.0019488,3712.7,4503.8,9.4451,26.78,41.776,2695.8,74.576,120.39,0.33326,80.394,51.071,2624.9,25.593,47.67,3091.1,22.242,65.474,224.99,340.39,95.007,77.482,32.354,8.8071,26.131,7.0427,18.994,1.7051,32.81,14.034,24.127,1.3554,18.423,2.3253,4.7894,2.2589,0.021301,0.84308,0.089922,52.845,43.879,63.004,54.295,50.244,60.018,22.225,40.16,41.253,41.143,46.147,40.854,19.791,4
703,-0.0024128,3690.8,4512.4,9.397,26.836,41.932,2695.0,74.976,120.38,0.33659,80.64,48.972,2623.8,23.326,51.578,3091.5,23.865,65.608,223.57,338.8,94.56,77.743,32.354,8.8071,26.131,7.0427,18.994,1.7051,32.81,14.034,24.127,1.3554,18.423,2.3253,4.7894,2.2589,0.021301,0.84308,0.089922,52.845,43.879,63.381,54.193,50.673,62.339,21.887,39.754,35.075,50.187,46.361,40.752,15.894,4
704,-5.6546e-05,3637.4,4494.1,9.304,26.952,42.216,2691.4,74.034,120.38,0.35963,80.62,50.251,2618.9,23.765,48.912,3090.8,22.688,65.716,223.67,337.7,95.152,77.13,32.249,9.0325,26.521,6.8985,18.834,1.6756,33.141,13.68,23.77,1.3736,18.771,2.2756,4.8711,2.3872,0.021301,0.84308,0.089922,52.845,43.879,62.086,53.604,48.151,62.62,21.284,43.129,38.838,44.016,46.437,40.456,18.698,4
705,-0.0020603,3624.5,4461.5,9.5341,27.14,42.026,2686.0,74.639,120.39,0.35608,80.181,50.589,2612.5,24.372,49.166,3086.4,22.594,65.704,224.14,336.44,95.048,76.679,32.249,9.0325,26.521,6.8985,18.834,1.6756,33.141,13.68,23.77,1.3736,18.771,2.2756,4.8711,2.3872,0.018872,0.84004,0.10735,53.654,43.684,62.309,53.993,48.348,60.911,21.084,43.563,39.832,44.605,46.427,39.911,18.989,4
706,0.00049582,3653.3,4565.5,9.4049,27.043,42.31,2684.9,75.055,120.38,0.31942,80.046,49.896,2611.4,24.233,51.13,3087.7,22.743,65.623,226.07,335.71,95.281,76.974,32.012,8.9082,26.66,7.0037,19.313,1.6834,32.745,13.984,24.173,1.3444,19.037,2.2793,4.9575,2.3081,0.018872,0.84004,0.10735,53.654,43.684,62.994,53.117,49.856,62.25,20.984,38.601,37.793,49.148,46.326,39.37,18.643,4
707,0.0002951,3652.0,4548.6,9.4535,27.284,42.022,2689.6,74.455,120.39,0.32081,80.376,50.379,2616.7,23.878,49.756,3090.9,23.203,65.593,225.56,334.83,94.989,77.381,32.012,8.9082,26.66,7.0037,19.313,1.6834,32.745,13.984,24.173,1.3444,19.037,2.2793,4.9575,2.3081,0.018872,0.84004,0.10735,53.654,43.684,63.017,53.321,49.876,59.975,21.0,38.431,39.214,45.97,46.442,40.763,17.529,4
708,0.0011502,3603.0,4463.2,9.5401,26.818,41.766,2690.1,74.6,120.38,0.35192,80.593,51.701,2617.4,25.992,50.56,3093.8,23.628,65.636,224.57,333.72,95.133,77.578,31.781,8.8727,26.758,6.8457,18.629,1.6623,32.172,13.841,24.19,1.3453,19.029,2.2579,4.9486,2.3376,0.018872,0.84004,0.10735,53.654,43.684,62.872,53.116,54.421,61.568,20.283,42.795,43.106,47.83,46.596,39.854,16.487,4
709,-0.0012277,3600.2,4435.7,9.3863,26.957,42.183,2692.5,74.005,120.41,0.35115,80.824,49.902,2619.0,24.47,49.611,3099.3,22.752,65.724,225.22,332.73,95.154,77.571,31.781,8.8727,26.758,6.8457,18.629,1.6623,32.172,13.841,24.19,1.3453,19.029,2.2579,4.9486,2.3376,0.018872,0.84004,0.10735,53.654,43.684,62.92,53.445,54.655,62.746,19.987,42.889,37.811,45.634,46.599,39.858,18.535,4
710,0.00030986,3658.2,4538.1,9.4357,26.848,42.294,2694.9,74.164,120.4,0.33624,80.8,51.066,2621.5,25.872,50.233,3101.6,22.739,65.768,227.05,332.02,94.987,77.519,30.924,9.2016,26.797,6.8761,19.375,1.6774,31.756,13.949,24.54,1.4646,18.528,2.3025,4.9331,2.2777,0.018592,0.82815,0.10888,53.713,43.863,63.268,53.865,59.487,62.761,20.035,41.011,41.237,47.074,46.429,39.958,18.563,4
711,-0.00038643,3653.8,4510.2,9.5093,26.361,41.728,2694.8,73.779,120.41,0.33519,80.745,47.566,2621.7,25.442,47.28,3104.3,22.967,65.799,224.49,331.29,94.928,77.189,30.924,9.2016,26.797,6.8761,19.375,1.6774,31.756,13.949,24.54,1.4646,18.528,2.3025,4.9331,2.2777,0.018592,0.82815,0.10888,53.713,43.863,63.343,54.199,59.556,61.912,19.35,41.139,30.936,40.239,46.688,40.587,18.035,4
712,-0.00035121,3694.4,4468.8,9.58,27.335,42.263,2692.8,74.794,120.42,0.34822,80.441,50.773,2619.1,26.225,49.668,3103.3,23.132,65.727,225.65,330.12,95.112,76.994,30.955,8.844,27.229,6.8816,18.811,1.7292,31.506,13.856,24.546,1.3998,18.808,2.2724,5.0065,2.3724,0.018592,0.82815,0.10888,53.713,43.863,62.398,52.826,77.578,61.336,19.671,42.544,40.376,45.765,46.621,41.22,17.682,4
713,-0.00084842,3704.9,4444.9,9.4737,27.216,42.095,2696.6,74.55,120.41,0.34999,80.675,50.851,2624.2,22.194,49.902,3106.5,23.462,65.665,226.99,330.03,94.925,77.835,30.955,8.844,27.229,6.8816,18.811,1.7292,31.506,13.856,24.546,1.3998,18.808,2.2724,5.0065,2.3724,0.018592,0.82815,0.10888,53.713,43.863,62.217,53.112,77.627,61.37,19.624,42.328,40.604,46.306,46.539,39.821,16.837,4
714,8.9927e-05,3674.3,4495.2,9.6062,26.901,42.435,2699.7,73.899,120.4,0.33722,80.752,49.663,2626.1,24.469,50.226,3110.9,23.309,65.692,227.02,329.1,95.042,77.356,31.344,9.0189,27.189,7.148,19.433,1.6126,31.279,13.613,25.488,1.2667,19.273,2.2585,4.9541,2.2937,0.018592,0.82815,0.10888,53.713,43.863,62.699,53.841,79.484,62.38,19.231,41.52,37.109,47.058,46.573,40.128,17.216,4
715,-0.00062745,3636.5,4487.1,9.6404,27.06,42.112,2700.9,74.508,120.39,0.33794,80.666,50.525,2627.0,23.213,47.553,3114.0,23.159,65.673,225.57,328.21,94.971,77.195,31.344,9.0189,27.189,7.148,19.433,1.6126,31.279,13.613,25.488,1.2667,19.273,2.2585,4.9541,2.2937,0.020591,0.83323,0.10257,54.234,43.125,63.35,53.937,79.555,62.128,19.115,41.433,39.645,40.87,46.431,40.329,17.589,4
716,-3.7231e-05,3590.3,4472.6,9.5501,26.367,42.225,2702.8,73.802,120.42,0.31325,80.388,49.973,2627.5,26.217,50.5,3114.0,22.58,65.596,226.14,328.39,95.126,76.685,30.906,8.869,27.12,7.0098,19.148,1.6511,31.17,13.942,25.783,1.294,19.197,2.2941,5.0782,2.2949,0.020591,0.83323,0.10257,54.234,43.125,61.682,52.526,74.228,62.326,18.958,37.797,38.022,47.69,46.287,40.216,19.023,4
